redshift,u,g,r,i,z,ra,dec,expAB_r,petroR50_r,petroR90_r
0.009761124,17.99187,17.06831,16.85859,16.7429,16.61624,155.308608334503,56.999963966741,0.4878095,5.793274,13.31649
0.009678972,17.96069,16.82473,16.41277,16.2207,16.16143,203.405737781287,59.7155631724465,0.45035,6.179972,13.47563
0.005497128,21.25303,20.31305,20.1528,20.04373,20.53055,189.371134029194,4.75096855291622,0.5845273,0.792913,1.24793
0.01022011,16.76842,15.13217,14.38754,14.03062,13.86587,184.823221179458,5.87589090364887,0.7606501,16.64346,59.19892
0.009605092,17.88049,16.69628,16.31143,16.11996,16.17824,195.674091502872,5.95836825321896,0.4148684,6.173912,12.84825
0.009434996,16.07014,15.25547,15.01884,14.92918,14.79307,242.797987101377,48.3344252495568,0.7318792,4.196032,9.942455
0.01040119,17.03881,16.13916,15.76321,15.5993,15.47596,238.35494591647,52.071238686365,0.5252321,4.147718,11.68499
0.01011735,17.06919,16.11927,15.79197,15.64082,15.51983,245.197604893093,47.0649777433087,0.5687298,3.888341,9.108441
0.01045553,14.78133,13.33116,12.6601,12.34244,12.12725,226.965915007136,54.7527989289669,0.8057029,22.8317,39.45013
0.01029442,17.83217,16.82955,16.50113,16.34401,16.24196,227.378457506553,54.6342508533922,0.3395617,5.071926,12.43323
0.009718909,18.34394,17.19732,16.94489,16.75822,16.94262,242.411046664769,46.5717628848495,0.1582794,6.340355,13.68027
0.01044378,18.94963,17.97874,17.76375,17.65081,17.62418,245.708055970872,45.0714486548016,0.3466568,3.265685,6.76656
0.01004201,18.07194,15.91379,15.39612,15.22019,15.1525,210.786715817124,59.433599257248,0.3811147,10.79933,21.03956
0.009602834,17.71786,16.92124,16.61528,16.56916,16.53299,182.168882116845,62.3816697973527,0.4341164,9.072312,18.57294
0.01022186,16.68039,15.38643,14.89495,14.64676,14.48387,212.649601586119,59.3579969079925,0.2379924,9.248335,24.74043
0.01013536,15.4523,13.62134,12.84218,12.44749,12.13958,208.539053531016,60.6780552457071,0.4911338,9.492665,30.82984
0.009880546,16.16731,14.88922,14.55142,14.37451,14.21531,181.337348051434,63.1566300470524,0.7750903,11.07626,24.20179
0.01028179,15.35563,14.42619,14.0692,13.9204,13.76565,203.67318963308,61.99336655589,0.3499153,9.562303,23.93456
0.01056826,16.47231,15.63707,15.25376,15.33286,15.00976,174.751863292816,63.1428343016494,0.675956,3.369713,9.643509
0.009592197,17.69489,16.83472,16.55569,16.47338,16.37516,181.629418109488,63.3524677801484,0.5700171,2.315601,6.041411
0.01046358,15.93236,14.64962,14.04995,13.74275,13.54526,178.242990087548,61.2160674042811,0.6125596,13.48807,30.28017
0.005504056,18.62019,17.73046,17.39603,17.25446,17.16478,209.169058726162,59.1505863139934,0.5911593,4.523275,10.76718
0.01013759,18.03224,16.87379,16.46175,16.21659,16.15318,214.101367902815,57.8504773652334,0.3500056,7.532017,15.51333
0.009992382,17.55178,16.5287,16.08616,15.90808,15.72098,208.915341449249,59.4611490946708,0.8410475,3.465843,8.455098
0.01014418,14.90045,13.04905,12.11075,11.64297,11.25053,210.190648945072,59.32848211567,0.5825594,14.34758,42.12547
0.01021327,17.93673,16.68895,16.15373,15.90038,15.68779,210.52369432618,59.2801930292941,0.1845175,7.618582,15.86328
0.01013477,18.90501,17.82198,17.54023,17.32157,17.39458,208.684185151469,60.0754391852813,0.6710266,5.282074,10.57949
0.01069732,18.00904,17.03453,16.69424,16.56431,16.41981,228.807372183308,53.8644103374037,0.4641661,4.421411,15.13725
0.009517425,17.61948,16.5763,16.18523,16.01165,15.8513,241.295973572618,46.3919217427343,0.782162,4.011165,8.919387
0.009742362,19.0306,17.96992,17.71538,17.5458,17.52927,197.267234315179,62.0837676684432,0.5308055,3.156508,7.422171
0.01063369,16.48247,15.06434,14.52217,14.201,14.05347,168.594440923224,62.0721036054846,0.7115511,9.928657,21.21784
0.01041258,17.79568,16.3983,15.88897,15.60605,15.40361,175.173158536163,62.771083813498,0.1591478,6.00001,14.76482
0.01004128,17.69124,16.65774,16.32467,16.17377,16.08604,200.380265664667,62.243414811889,0.2549992,5.795669,14.92637
0.01031601,18.74326,17.64933,17.2182,17.06938,16.90174,217.825326734296,58.7612853326463,0.7438904,8.639551,17.48358
0.00929534,17.68052,17.2641,17.05409,16.9485,16.81602,184.049166764219,63.442822835881,0.5211664,3.67051,9.456624
0.008968286,18.20833,16.94187,16.58412,16.42395,16.30723,191.36996293663,63.0089415366813,0.4977986,8.630687,17.94683
0.009152405,14.72975,13.31308,12.7075,12.34322,12.17412,188.642249321369,63.5250732046473,0.5501177,18.32933,39.96159
0.008785643,15.55358,15.43226,15.59425,15.91913,15.86423,188.636366979536,63.5308056977986,0.5581062,19.49898,38.20349
0.008704218,16.92739,15.39194,14.83996,14.52885,14.3721,182.445538838511,62.2684316851543,0.2425708,8.816995,18.39882
0.008710504,16.76108,15.7465,15.46944,15.30661,15.18937,180.438955771879,62.9686360546598,0.4140379,6.066306,14.48333
0.009199975,15.00624,13.96367,13.53268,13.31516,13.16872,184.232575298248,63.4099024928867,0.3509379,14.48749,35.21682
0.008777149,16.27368,15.14212,14.80782,14.62311,14.64462,190.14796651197,63.3498735672275,0.8000003,11.33294,23.01835
0.00895794,17.84354,16.92719,16.62052,16.48992,16.37646,190.927800077487,63.3611815869352,0.5135962,2.298848,6.16073
0.008740874,18.07906,16.99907,16.61368,16.41238,16.26257,201.110964512516,-3.47296939373328,0.7389839,2.968805,8.710565
0.008951691,18.57879,18.01007,17.90011,24.36185,20.90605,214.79775456623,-2.25427847323151,0.3942578,2.748678,5.933764
0.008818436,17.31187,15.80197,15.08318,14.7312,14.50566,216.287454322125,-1.11346752132482,0.2937607,5.096344,14.21435
0.008917716,15.71117,14.71228,14.22854,13.96846,13.723,348.522365586611,13.1778435666017,0.5210203,5.357021,15.08713
0.00884624,17.27917,16.37349,16.14339,16.03891,15.92022,344.780416717332,13.7212926635769,0.3273701,5.408603,13.53594
0.008755869,18.25323,17.27872,16.90666,16.76049,16.60044,344.960085925363,13.7360796174391,0.4456603,3.808952,8.789263
0.008911389,18.62667,18.06705,18.30205,19.10226,19.12169,351.084699624949,-0.106968756089215,0.5452414,0.9335188,2.044581
0.008917743,17.49075,17.13578,17.25096,17.66433,17.74798,351.088866930682,-0.108164404201032,0.9600955,6.749395,20.69461
0.008636777,22.32446,22.16116,22.64639,22.11253,21.71316,352.757683246096,-0.132510309654106,0.8149579,0.5569599,0.9654159
0.008736057,14.14251,12.6671,11.96851,11.60948,11.32702,138.060491069311,44.9548588487733,0.9567816,20.72921,46.9279
0.008867319,15.39991,14.21594,13.56823,13.23585,12.94257,140.762872995529,44.5549252939767,0.3499942,11.19455,24.82278
0.009198931,22.81116,21.67908,21.26459,20.63659,20.75314,41.0887630874686,0.678198194931163,0.5027164,0.6802403,1.172922
0.008796256,24.63468,21.93468,20.84392,20.36216,21.07885,123.237209333333,36.2472107768526,0.349993,3.117356,5.421846
0.008675005,16.68043,15.47638,15.19336,15.27615,15.05218,181.246218609991,58.1072257600833,0.6430708,8.736048,18.8527
0.009209585,15.33356,13.64235,12.91215,12.56187,12.37416,199.281438578978,57.5394966447872,0.627009,7.746493,25.78476
0.008958386,20.51482,19.87579,19.60678,19.31946,19.63634,191.246888919863,52.8675925575372,0.5499788,1.549568,3.187626
0.009109695,16.49231,14.86592,14.08023,13.64759,13.26984,142.230818434984,49.2384756503473,0.199986,13.81027,32.36792
0.008728522,16.68398,15.64993,15.38427,15.26452,15.22791,139.104793700827,42.9916585856296,0.3392296,6.939506,17.80853
0.008822546,20.67077,19.13248,18.39586,18.25494,18.6446,139.099027548694,43.1887028260337,0.6845473,3.997189,9.153205
0.008808643,15.1709,14.26602,13.8162,13.55343,13.32621,141.978481581312,44.506091655339,0.4754882,7.953997,19.3454
0.008879269,18.04578,16.89461,16.41405,16.16674,16.00241,134.796960816744,41.3427407035026,0.588588,4.745115,10.372
0.008892559,15.68896,14.36594,13.89042,13.66466,13.55575,139.139345854236,39.8727934924151,0.8843228,11.47425,30.62187
0.008643179,18.19637,16.98827,16.57109,16.38613,16.25296,198.713559419631,48.6007674890738,0.5547672,5.299881,10.68062
0.008661302,18.81744,17.83389,17.4872,17.30079,17.29877,216.72964712181,44.8165094086164,0.7642303,3.121329,6.786093
0.008986049,18.52215,17.78357,17.64894,17.67341,17.63065,230.056578963375,40.0503701255411,0.6955104,2.267935,5.127199
0.008745821,18.30773,17.46367,17.30448,17.29457,17.25434,230.336248953083,39.9491185558999,0.5828352,2.266349,6.033501
0.009217476,18.29137,17.3724,17.46762,17.69709,17.6945,150.952750632156,45.0826767102392,0.7455158,1.452212,3.810139
0.008782391,18.26776,17.59436,17.46007,17.42496,17.51808,169.694546452886,49.4054029798727,0.4993208,4.574248,10.19644
0.008961941,18.48481,17.12774,16.7966,16.63235,16.53434,138.648213210312,40.9232775958821,0.9034677,4.233772,8.0839
0.008841419,22.72687,19.35836,17.82219,17.22172,16.75994,138.813559320816,40.9171138776874,0.7767078,0.8207862,1.401869
0.008829818,15.62961,14.62596,14.14643,13.93043,13.75829,158.368552431819,57.0526176754527,0.6438094,9.111137,18.09783
0.008744692,16.57655,15.24019,14.83622,14.65969,14.65181,193.766502853428,58.7913496581518,0.6354066,11.35445,23.00915
0.008896074,17.91166,17.26238,17.10206,17.13962,17.1246,170.347601389757,6.66712528529861,0.5827245,3.268222,8.205107
0.008620848,14.78747,12.74,11.75349,11.28601,11.00813,184.14074562741,7.46209464155019,0.5697955,16.93134,48.06765
0.009047418,20.77632,19.39208,19.46213,20.05574,21.07412,169.443473540987,7.63680553781964,0.8499379,2.085986,3.000535
0.009099316,17.85689,17.19081,16.99666,16.95364,16.91684,177.764605120975,7.69371456344621,0.5955327,5.141325,11.73613
0.008597363,16.72533,15.8354,15.63505,15.5142,15.56892,183.911615276146,8.28702570415951,0.4516934,10.39127,22.05364
0.008642148,20.53058,19.71719,19.60188,19.57286,19.63894,183.912858420048,8.28255131927512,0.7996703,1.154764,1.774143
0.008752359,15.63105,13.78485,12.96797,12.5761,12.25955,164.656523592982,9.05045168627986,0.7170618,6.126742,18.82067
0.009090429,17.21725,16.19645,15.75679,15.53004,15.36848,148.146293287808,8.19905783748799,0.7821264,4.619846,8.913214
0.009112999,19.10457,18.00431,17.66543,17.49879,17.36444,194.399091530996,9.99201568683389,0.2920825,3.821125,10.0998
0.008894215,17.54208,16.37269,15.98,15.78669,15.69432,180.23350527626,10.4988354006858,0.8057704,7.183553,14.92078
0.009022175,15.32089,13.53674,12.7308,12.37127,12.02383,163.016116343924,10.1483048384199,0.8190016,30.45305,62.08999
0.008697594,19.61756,18.15396,17.5499,17.22448,17.06313,187.519072137299,64.4187059667119,0.714075,3.692833,8.494907
0.00922117,15.14954,13.32404,12.35788,11.868,11.49835,185.694824597104,65.8437721163758,0.4762011,15.1646,41.93199
0.008727102,15.8503,14.02832,13.2072,12.77094,12.27941,182.741122942386,63.9152249377778,0.2207396,16.41971,38.33677
0.008724342,18.38844,17.43054,17.06343,16.88973,16.72254,169.615397712094,48.6822859620789,0.6351562,2.962509,8.015566
0.00893796,18.06693,17.06955,16.87282,16.78868,16.64819,224.670975218511,46.9166819624132,0.4681275,3.916868,8.323649
0.008613047,21.42797,19.73951,19.12987,18.78035,19.35529,229.812495592687,44.9160473153838,0.6017053,3.219901,6.233782
0.008990943,21.77131,20.94055,20.67863,20.78471,20.21357,244.091169467977,34.9517081311429,0.4314059,0.6993968,1.208265
0.008893532,22.24731,21.51642,21.6205,21.61914,21.76697,234.189102985207,44.2465363567964,0.519188,0.7471719,1.214795
0.008706593,26.37452,18.6693,18.6329,19.89489,17.43609,234.187531592544,44.2366904501664,0.4806659,3.840137,5.51087
0.008741451,18.44835,17.71889,17.467,17.40266,17.30862,236.298490900286,45.1782323457243,0.6204522,3.472301,7.855494
0.009004344,16.29142,15.01508,14.6474,14.44194,14.17763,236.190275964232,46.0781840926243,0.4901793,10.41238,23.27995
0.008618223,21.33241,21.16551,21.90486,24.3618,20.57947,236.190235413251,46.0818357194704,0.6320371,0.5561819,1.010936
0.009062909,18.5291,17.6146,17.27991,17.18037,17.06787,236.346676196223,47.0252299404429,0.5052271,2.285807,5.832022
0.008880736,18.48045,17.47496,17.3644,17.16314,17.17745,239.26846812657,46.9774927846042,0.2071832,3.869034,10.00772
0.008608783,18.2818,17.49739,17.26095,17.19554,17.2414,243.68074036521,43.7607750976602,0.4134462,3.662674,7.803399
0.008901368,16.05035,15.30339,15.10883,15.14483,14.91809,236.628020129616,45.9982915518586,0.6783057,2.63035,6.177941
0.009031669,18.15352,18.2082,17.35266,16.80015,18.03281,236.626626595704,45.9988518618768,0.656086,4.376035,10.75932
0.008871548,20.63034,19.64529,19.29508,19.39117,19.20893,45.4127365136,-1.19692819852137,0.5499801,2.644503,5.311352
0.00918867,18.83556,18.06315,17.78815,17.74501,17.64266,44.1184651035895,0.607859428400518,0.4109796,3.885838,9.081008
0.009187104,18.69139,17.86873,17.77766,17.62593,17.49427,44.8105876935736,0.566450556776292,0.4338626,4.413575,8.471376
0.00921081,18.00365,17.2584,16.94217,16.82879,16.70254,147.626277579639,8.36001450925483,0.6525494,2.23411,5.977764
0.008614637,14.91977,13.72285,13.1793,12.93095,12.72482,135.535040571803,8.30165829025491,0.5944781,8.533115,21.42475
0.009007542,18.79675,17.68279,17.27286,17.08577,17.02023,126.562353001652,28.6062948908091,0.5205754,2.473608,5.557236
0.009130106,18.37025,16.90041,16.54355,16.50488,16.62547,151.888334779666,13.1066114142104,0.9392939,8.427389,17.35606
0.009211232,17.1082,16.31569,16.01308,15.86284,16.03325,151.988010659805,13.2273135919229,0.1542827,7.8268,17.97746
0.009206383,16.36423,15.33016,15.04204,14.89198,14.82933,217.462229240404,44.4476595246982,0.3569579,12.62014,30.4262
0.008660157,17.70362,16.76535,16.39511,16.25472,16.11893,216.777283059447,45.0437347035127,0.5700392,2.476462,7.028082
0.01086886,19.97095,19.04189,18.6358,17.87613,17.45405,166.98061420429,8.01003743122383,0.6759986,2.282176,5.075212
0.0109922,21.39676,19.5068,19.25251,19.73746,19.83446,202.490890602149,41.1410814427708,0.4897931,1.299817,2.246093
0.01082225,18.77368,17.91485,17.66842,17.54119,17.54496,165.074783748923,41.435875024994,0.6276925,2.016634,4.970405
0.006553954,16.45443,15.3993,15.05623,14.91082,14.83938,208.317771299793,40.7960479702732,0.6632611,7.731441,18.49406
0.01083436,19.21991,17.90258,17.27903,16.9539,16.74964,215.001238336749,35.2512880738312,0.3426595,3.884451,10.00995
0.006603725,17.51585,15.76466,15.0199,14.64287,14.33041,171.026975423471,38.8564076707431,0.8353578,4.306653,12.79259
0.01095114,16.95304,15.71186,15.12104,14.81244,14.56039,197.089886624492,39.4611725741339,0.2193296,7.177951,16.99314
0.01085812,17.28529,16.44168,16.22514,16.11512,16.0652,179.622260937108,40.444452788785,0.3930476,3.265149,7.874588
0.006580224,17.124,15.61151,14.98436,14.66865,14.48222,190.046875665648,9.89613022901558,0.7720549,6.585725,17.53892
0.006601427,22.49562,21.2012,20.67228,20.48481,20.17763,183.942232331991,10.6985038827225,0.5611688,0.6346157,1.014181
0.01074395,18.18973,16.93538,16.48188,16.23615,16.18554,225.976334450119,5.97703673434535,0.2405141,5.874392,14.92551
0.006580307,21.35436,20.10779,19.46804,19.21827,18.88053,208.098468625812,39.6933926876096,0.6999837,0.80345,1.245019
0.01075417,18.57341,17.50582,17.24386,17.06056,16.97217,232.540563592499,9.68084729950775,0.2562776,4.159875,10.27912
0.006553389,18.46899,17.57283,17.28465,17.18391,17.13214,217.219774782607,12.5816729574942,0.8605374,2.611827,5.902005
0.01082364,15.81979,14.95636,14.53511,14.41043,14.33817,229.855229052614,11.0545283442091,0.4499979,10.0928,21.72805
0.01075244,18.63268,17.39606,17.00633,16.80255,16.69527,216.363300398913,33.8879590578018,0.4945833,4.505561,11.32837
0.01089063,17.24906,16.28285,15.70909,15.50179,15.27269,215.33134898228,34.531861573187,0.8526379,1.767038,4.882316
0.01083798,24.63439,22.33658,21.68516,21.43879,22.34491,319.55568870647,-0.863130266852209,0.6750286,1.018749,3.412596
0.01087919,17.04502,16.04961,15.65262,15.43197,15.27278,176.483835642581,13.8392464308926,0.4712,6.809989,18.18647
0.01075691,15.86403,14.35836,13.51978,13.12306,12.74427,175.415551219306,15.9657101894949,0.4369045,6.142296,17.60016
0.01077471,16.04786,14.33252,13.56078,13.13181,12.87459,208.027785714775,38.0670224575438,0.2810525,9.638158,23.80356
0.006576749,15.84794,14.88458,14.46026,14.25516,14.08606,172.789792611622,36.6007524739683,0.707927,6.299804,14.37226
0.01074252,18.48452,17.47029,17.06418,16.83492,16.76384,170.288237403607,36.6634189174915,0.5274597,4.778758,10.24646
0.006592444,15.5836,14.00888,13.34265,13.0017,12.67738,161.497396292985,34.9648715662568,0.7852053,6.626646,17.4467
0.01090822,18.63449,17.72988,17.50517,17.44414,17.35138,174.569634483556,36.8895624192941,0.7741222,2.477709,5.809942
0.01075268,15.48998,14.46212,14.04803,13.83375,13.67226,179.792454415089,37.7934044386505,0.3701018,19.89631,42.61814
0.01088129,17.78812,16.46938,16.15525,16.073,16.04346,131.426501291945,23.6960135344191,0.8375464,8.425466,17.43422
0.006558686,18.12987,17.25989,17.04903,17.01178,17.00842,217.13024386309,32.8763494674837,0.2239491,3.939472,10.45527
0.01080122,17.13956,16.31234,16.00425,15.90151,15.78067,210.154042435352,36.0520244131571,0.428816,4.536495,11.74084
0.01076714,18.24906,17.16089,16.73295,16.53374,16.41513,135.799119773304,34.8793925462834,0.7362099,4.601309,11.60071
0.006573008,16.80243,16.16216,15.57832,15.25748,15.05561,173.156869164978,35.3278879102366,0.1677745,8.924522,19.37046
0.006607413,20.95968,18.52684,18.13318,17.79062,17.75076,216.833488894585,31.6653684985736,0.7820218,2.350285,3.599442
0.01087709,15.296,14.68554,14.55356,14.53994,14.38786,179.38154993021,32.3397049000835,0.4815334,5.528786,15.68174
0.01094873,16.19506,15.46527,15.39536,15.44465,15.52894,179.427545289058,32.2840938942089,0.3897429,8.814239,19.59128
0.01077315,16.47133,15.48625,15.20737,15.03049,14.92199,178.829845300596,33.146108051886,0.2632214,8.758632,21.34719
0.01075696,16.39842,15.16981,14.7318,14.47881,14.3944,179.096692590538,32.0388092778146,0.367714,9.385191,21.15257
0.0108288,15.56595,13.56213,12.5923,12.06347,11.69367,179.184175541236,32.021740794133,0.4689699,10.18896,30.56504
0.01081987,17.85161,16.95617,16.65268,16.47694,16.32133,178.818830838731,33.2632988402329,0.4020087,5.619592,12.6497
0.01097685,14.58608,13.83101,13.31398,13.21886,12.99424,236.745359895018,17.8841845569117,0.782326,11.59949,29.4585
0.01075857,19.83007,18.55933,17.76527,17.33889,17.05807,223.487175837181,23.099922676109,0.3981817,2.452995,5.565579
0.01085452,17.43557,16.58459,16.19401,16.03168,15.89743,178.727053626245,30.7075336454025,0.576927,4.407616,11.42799
0.01091318,17.89166,16.89239,16.51787,16.32852,16.22639,180.821852333073,26.5780979516186,0.1866987,5.827846,14.76313
0.01087075,18.26208,18.11453,19.29741,18.72487,18.1496,136.669826194299,19.3421769620031,0.5551898,1.502089,3.167727
0.01099068,21.95061,20.71168,20.37856,20.22398,20.10406,136.664749891484,19.3362515148538,0.7994781,0.6897728,1.18448
0.01083017,21.44522,19.97342,19.62691,19.43176,20.70916,136.662847683905,19.3239259934608,0.8474755,1.237516,1.786411
0.01084969,18.97554,17.96474,17.63214,17.51375,17.40572,174.133590010891,25.7640954340003,0.6015159,3.491316,7.474562
0.01091645,17.74143,16.83432,16.53371,16.34812,16.32804,174.171437649525,25.284260607851,0.4460911,5.45166,11.39854
0.00657728,16.36465,15.47355,15.12984,14.96439,15.3012,179.955901205056,21.4487522590337,0.6540402,13.05112,27.62804
0.01082914,17.02477,15.73805,15.36014,15.13948,15.19613,172.296223396806,22.2948093855214,0.9108416,8.700665,18.29059
0.01079317,16.77316,15.58083,14.99149,14.67836,14.4075,198.422014403764,22.6256415113157,0.2133405,7.649106,19.72968
0.006604844,16.39397,14.82561,14.08873,13.7056,13.43729,131.66650413924,13.2136759851521,0.2805639,7.182707,18.68979
0.01080646,18.56756,17.48592,17.07579,16.87944,16.71437,175.340093947579,24.8900280011096,0.5930986,2.877238,6.808537
0.01083279,15.39328,14.56444,14.32868,14.19826,14.19618,180.973755683916,25.4338216184459,0.3722725,16.22192,46.124
0.01080023,18.64088,17.56635,17.2678,17.11391,17.13995,181.879432798461,25.8932247805159,0.5348715,4.170115,9.760428
0.01082613,16.42053,15.40767,14.9468,14.73994,14.55764,181.827431826584,20.3714058962369,0.5675741,5.128505,15.01414
0.006562448,13.88846,12.27201,11.50843,11.13745,10.69249,234.132010655903,16.6078121443841,0.7098126,18.52422,47.64507
0.01083732,18.1598,17.14495,16.79272,16.6199,16.47649,243.545089513548,9.90346031272736,0.3902676,4.361947,9.902159
0.01094091,16.55146,15.25799,14.60647,14.26549,13.95835,243.604534731346,10.51500716278,0.3789939,5.964283,13.52475
0.01076874,18.13367,17.08787,16.78373,16.56206,16.43462,234.839619682397,13.6923255097915,0.6999959,4.819534,8.292309
0.01083247,15.55628,14.38128,13.74708,13.45335,13.23434,243.566351197096,9.53718331986339,0.9274993,6.56977,15.45805
0.006606022,15.91688,14.36197,13.66794,13.28773,12.99112,234.715419564212,12.080626587414,0.7406321,5.3752,14.10377
0.01095861,17.37279,16.3078,16.07165,16.06994,16.12475,235.014540167793,13.9762528079232,0.2351961,7.061133,16.33181
0.01088597,19.64193,19.66201,20.46696,19.9005,19.80368,235.015030037222,13.9798176452941,0.5066217,3.144565,9.669019
0.01088897,17.18888,16.18003,15.79692,15.63107,15.51143,241.687720120068,11.8880369487881,0.2260031,7.311633,17.49837
0.006586285,19.17365,18.21362,17.77264,17.51555,17.41399,238.687791931905,14.5840128315199,0.5883743,3.505787,9.017191
0.01098851,19.07822,18.1366,17.77946,17.57208,17.44221,175.228453203197,16.1282046416627,0.5602981,4.453961,11.92389
0.01089102,16.03151,15.32816,15.0495,14.98902,14.88852,157.455339301464,16.1809080506616,0.6683659,3.568613,11.42148
0.01088566,17.82652,16.77486,16.45763,16.41026,16.27195,232.715848857041,55.8880797520938,0.3605928,6.010424,13.88343
0.01098076,16.36806,14.63479,13.9076,13.58369,13.27545,176.039347253005,16.3710127421201,0.7908969,7.49523,19.93015
0.006553077,18.6201,17.85673,17.64251,17.6102,17.61887,154.769034056812,17.1833556335477,0.776452,2.42384,5.771017
0.01098892,17.97967,17.14338,17.09471,17.2662,17.15636,131.824597712679,10.042638544854,0.6175222,2.193496,5.87809
0.01088721,18.8466,17.87905,17.78334,17.76747,17.42734,179.787223005461,3.66882069852529,0.7753518,6.410437,15.75417
0.01095007,18.10846,17.13323,16.74891,16.53355,16.46998,156.423832724406,16.1743043364694,0.88943,4.942321,10.43044
0.01087375,18.77803,17.82345,17.65499,17.61514,17.48885,191.21235776023,-2.21794206092933,0.8812877,1.788384,4.436753
0.01099921,20.13563,18.75094,18.30991,18.087,17.94971,230.541444844511,58.6387446111135,0.8453568,0.9937207,1.692949
0.01095892,18.21743,17.52698,17.22158,17.05087,16.96326,178.548734247984,-1.13180816856536,0.9781662,3.428114,9.533875
0.01086275,20.74027,19.68823,19.36212,19.28366,19.32374,322.010092507637,1.04269000703821,0.4010363,1.969062,5.618454
0.009277083,18.97649,17.87728,17.63843,17.53815,17.53743,184.072049296181,63.3883350305618,0.7863578,5.545905,11.3109
0.01055389,16.99769,15.35708,14.61014,14.1997,14.00141,228.754004191106,55.4320127415311,0.6102962,3.284106,8.914563
0.009943311,18.22834,17.02483,16.6036,16.43094,16.35634,234.869723247163,0.943603723494602,0.4667593,7.73321,17.35978
0.0054969,16.80917,15.77814,15.36254,15.16702,14.99896,224.691997995663,2.96896414459694,0.9169332,4.223922,10.86786
0.01044113,18.25392,17.57673,17.39342,17.3166,17.16645,200.253972713492,-2.71419592069813,0.7980247,3.869455,8.14499
0.010494,16.83655,15.72893,15.28247,15.04291,14.88659,200.822232109418,-1.82884894020542,0.4625396,9.191745,20.27042
0.01053347,16.98704,16.2835,16.11514,16.06517,15.91962,202.810088967609,-2.43514242465558,0.6890152,3.746921,8.198977
0.01061822,17.43554,16.45247,16.19881,16.08546,16.00044,202.94516959297,-2.49656055962652,0.2451845,5.475646,15.61397
0.01055405,18.00278,17.08771,16.74923,16.56599,16.46,201.399031185742,-2.08029398074895,0.9035379,3.452384,8.482507
0.00997945,18.82434,16.95103,16.48463,16.29625,16.28964,259.881568878349,28.3315829949364,0.5425512,9.533468,17.8052
0.009228275,17.75609,16.57443,16.19969,16.02532,16.07118,217.525022806527,-2.02774243450435,0.598906,7.63588,14.78895
0.009539557,19.26955,18.26007,17.8005,17.59851,17.40939,233.163477394403,-1.60172078808907,0.7613861,5.010437,10.50264
0.009307223,15.97144,14.59065,13.87807,13.60271,13.33645,233.273413588318,-1.62823279901914,0.5360978,11.06077,28.58603
0.009400533,16.66376,15.55469,15.12621,14.91912,14.87843,261.193042140319,58.2056473296401,0.4599642,9.649313,19.94145
0.01065493,15.66386,14.41357,13.80734,13.47708,13.18858,262.117000238378,60.0942171309255,0.2982543,13.60795,33.14203
0.01059281,17.36114,16.40317,16.08775,15.95333,15.78283,332.585982337231,-9.19206110170454,0.5206249,3.967406,8.262609
0.009424897,21.68525,20.03128,18.66472,18.71216,19.97721,339.342075815954,-8.46260203501008,0.4195584,2.964668,5.650164
0.01006955,18.55639,17.44911,16.97231,16.7306,16.58468,333.497711995555,-1.1851489050759,0.2965465,5.087785,11.60114
0.01029027,18.85339,17.68934,17.16218,16.94293,16.83358,342.206497025526,-0.986465965214548,0.7782765,4.384333,11.70503
0.01024837,15.98772,14.45377,13.79037,13.62833,13.7252,342.526484772592,-1.0492196268911,0.5347614,16.78079,35.60899
0.01050539,19.47975,18.05943,17.63249,17.43905,17.35533,344.211701993788,-0.84257375464767,0.3575573,4.099913,8.262115
0.01009961,18.61926,17.55684,17.13891,17.09464,16.85297,345.335463858559,-0.925947570196518,0.3731323,3.98176,8.088488
0.010366,19.74354,18.99515,18.86554,18.8109,18.80439,4.11772913335267,1.13389388901909,0.8182338,1.726048,3.579964
0.009795677,17.71714,16.40368,16.05816,15.87939,15.79312,170.900975315899,55.8595128271558,0.8156797,5.825339,12.94548
0.01018363,16.69532,15.25994,14.98299,14.83736,14.79569,167.899277806093,56.5268901734281,0.3621592,11.09523,23.32224
0.009492124,18.50701,17.72893,17.50742,17.41303,17.28879,140.47990067814,45.5678827837029,0.7555225,2.927988,7.597405
0.009250369,17.18218,16.17874,15.81427,15.56352,15.65968,41.0878246696518,0.675368115726177,0.3803829,8.726614,19.54064
0.00926607,18.37987,17.21601,16.87467,16.6981,17.4127,41.08487356349,0.674724197524174,0.3161744,11.53265,21.93347
0.009691848,20.19741,19.20722,18.87758,18.60157,18.49348,42.210926610939,0.632756378980064,0.3889548,3.646008,8.470458
0.009829858,16.60267,15.45328,15.01427,14.76554,14.53609,170.605357588616,53.6878562867225,0.3579036,8.985818,20.13231
0.009327394,17.26384,16.07109,15.67105,15.46547,15.30887,170.760103191887,53.6959566102173,0.4927015,6.477078,13.57549
0.01001837,17.13753,15.86249,15.40345,15.18997,15.06139,171.186153164958,53.7429685561808,0.4277728,7.596313,17.73677
0.009406044,15.55025,14.48759,13.97785,13.74157,13.54877,173.084788376441,53.9044600823914,0.5806122,10.08787,22.01598
0.01067354,18.40785,17.43456,17.09892,16.87297,16.58738,183.399604679365,56.1431656097523,0.6603138,4.318892,11.16365
0.009266185,19.00766,18.11049,17.94752,17.81708,17.75492,131.480727525597,41.5216963332289,0.5897432,2.359981,4.993962
