objid,g,r,i,z,type,run,rerun,zNN,zNN_err,zRF,zRF_err
1237662662684313011,21.21073,20.4167,20.03152,19.8745,3,4002,301,0.106635,0.049925,0.100404,0.0429021
1237662662684313024,21.6933,20.63746,20.32445,19.91994,3,4002,301,0.380023,0.052562,0.320473,0.132343
1237662662684313034,22.08328,20.73876,20.16254,19.60244,3,4002,301,0.384928,0.070383,0.312533,0.0956129
1237662662684313044,21.91026,20.5442,20.03802,19.73779,3,4002,301,0.300424,0.057318,0.253414,0.0772795
1237662662684313063,20.94963,20.36961,20.25747,19.64628,3,4002,301,0.215124,0.099338,0.177336,0.110456
1237662662684313068,20.20583,18.98221,18.51134,18.08567,3,4002,301,0.212882,0.040973,0.177363,0.0536314
1237662662684313087,21.761,20.72002,20.58478,20.15622,3,4002,301,0.357792,0.066263,0.290131,0.109847
1237662662684313095,21.39624,20.93303,20.88883,21.20543,3,4002,301,0.060998,0.054594,0.0389614,0.0214099
1237662662684313096,22.21831,20.82316,20.18101,19.83377,3,4002,301,0.38613,0.084216,0.320242,0.0995053
1237662662684313187,27.90382,19.20316,23.76843,28.37017,3,4002,301,0.18821,0.190805,0.16353,0.0756395
1237662662684313217,19.92056,17.78168,19.46223,28.09628,3,4002,301,0.029179,0.125744,0.148899,0.0586797
1237662662684313221,19.94114,18.69169,19.05657,26.00532,3,4002,301,0.106011,0.103648,0.150126,0.0683844
1237662662684313222,19.48219,18.11452,17.08003,29.2783,3,4002,301,0.175193,0.118404,0.0963826,0.128795
1237662662684313416,29.00912,20.54375,18.98224,26.03823,3,4002,301,0.211653,0.142154,0.336517,0.21673
1237662662684313429,21.6757,20.74,19.0451,19.08989,3,4002,301,0.466429,0.053563,0.115577,0.120508
1237662662684313556,19.0322,17.21775,17.74877,29.12116,3,4002,301,0.080144,0.110299,0.138437,0.0730992
1237662662684377112,21.98128,20.53992,19.84335,19.37213,3,4002,301,0.204342,0.035835,0.269066,0.105992
1237662662684377125,22.13849,20.92617,20.50304,19.90322,3,4002,301,0.152628,0.024887,0.169136,0.03953
1237662662684377169,20.62429,19.82995,20.40922,18.85173,3,4002,301,0.220492,0.111527,0.121621,0.113196
1237662662684377187,14.83254,14.53963,13.93091,13.83974,3,4002,301,0.085354,0.041543,0.0814882,0.0397599
1237662662684377243,12.99189,12.31702,11.63655,9.576594,3,4002,301,0.43626,0.249732,0.383094,0.267858
1237662662684377253,25.11415,16.86147,14.83603,22.82662,3,4002,301,0.253809,0.145986,0.329393,0.215335
1237662662684377256,25.11427,16.8987,15.78502,22.82676,3,4002,301,0.217734,0.140898,0.295842,0.154244
1237662662684377260,17.74056,17.42259,24.36175,16.71332,3,4002,301,0.054409,0.084109,0.114335,0.0599311
1237662662684377366,16.40822,15.45395,14.97272,14.61371,3,4002,301,0.061675,0.013313,0.0755341,0.0205095
1237662662684377368,20.3517,19.50225,19.09801,18.89749,3,4002,301,0.17045,0.029237,0.139324,0.0489638
1237662662684377377,17.47548,16.51238,16.06487,15.73838,3,4002,301,0.097036,0.019555,0.0815076,0.0181269
1237662662684377422,21.47129,20.13566,19.60595,19.14717,3,4002,301,0.354747,0.060735,0.298414,0.119241
1237662662684377423,21.22285,20.54944,20.21033,20.51513,3,4002,301,0.169869,0.138073,0.0716165,0.0828263
1237662662684377518,20.10985,18.99617,18.52814,18.18262,3,4002,301,0.141378,0.01115,0.135457,0.022199
1237662662684377538,16.51848,15.71835,15.32739,15.01266,3,4002,301,0.05225,0.019181,0.0702435,0.0267447
1237662662684377567,22.58125,20.98296,20.33114,19.83637,3,4002,301,0.350851,0.052464,0.344345,0.0833467
1237662662684377695,18.94666,18.15007,17.74718,17.48616,3,4002,301,0.094778,0.029462,0.0967747,0.030961
1237662662684377703,21.87801,20.90017,20.61385,20.35747,3,4002,301,0.273429,0.05862,0.237417,0.094685
1237662662684377740,20.32613,18.83869,18.30571,17.95381,3,4002,301,0.236496,0.015535,0.241796,0.0702216
1237662662684377752,19.65747,18.32313,17.77457,17.43208,3,4002,301,0.236044,0.03368,0.220717,0.0465579
1237662662684377810,21.20629,20.23306,19.75969,19.31641,3,4002,301,0.393275,0.074754,0.249955,0.0987383
1237662662684377842,20.00299,19.62843,19.36129,19.30922,3,4002,301,0.174853,0.041934,0.18413,0.129376
1237662662684377843,20.85502,20.20065,19.81717,19.74588,3,4002,301,0.073559,0.037309,0.0870636,0.0258536
1237662662684377844,21.30885,20.62415,20.26145,19.89963,3,4002,301,0.229339,0.083381,0.209537,0.113804
1237662662684377867,20.54219,20.21076,19.93581,19.92266,3,4002,301,0.100078,0.025216,0.0802127,0.0311658
1237662662684377872,20.55667,19.28916,18.79284,18.43839,3,4002,301,0.206438,0.024687,0.179094,0.0332858
1237662662684377873,22.2738,20.40947,19.74941,19.23348,3,4002,301,0.372002,0.021463,0.378704,0.0558344
1237662662684377876,20.30413,20.37438,19.98466,20.15147,3,4002,301,0.062006,0.006443,0.075079,0.0328944
1237662662684377880,21.2671,20.62629,20.31392,20.21268,3,4002,301,0.243616,0.106989,0.223651,0.102335
1237662662684378008,22.26809,20.92144,20.37247,19.86023,3,4002,301,0.414554,0.093385,0.328489,0.0973148
1237662662684378025,21.27861,20.14765,19.82494,19.52406,3,4002,301,0.335491,0.066174,0.285918,0.0926295
1237662662684378028,21.66713,19.96341,19.31233,18.90939,3,4002,301,0.327521,0.019404,0.332647,0.052906
1237662662684378061,20.22238,19.661,19.40075,19.09911,3,4002,301,0.04039,0.017064,0.0397983,0.01994
1237662662684378063,21.67455,19.83894,19.06946,18.64788,3,4002,301,0.420057,0.019049,0.425203,0.073764
1237662662684378068,21.603,20.76453,20.41469,19.7179,3,4002,301,0.349545,0.152519,0.214266,0.146479
1237662662684378146,21.5975,20.68518,20.41641,20.51983,3,4002,301,0.341147,0.124798,0.354202,0.122999
1237662662684378154,22.1371,20.31946,19.60515,19.09602,3,4002,301,0.389264,0.036624,0.373171,0.0710746
1237662662684378179,21.43205,20.32359,19.80418,19.56492,3,4002,301,0.230455,0.032028,0.219637,0.0718792
1237662662684378205,22.43964,20.74359,20.11287,19.75336,3,4002,301,0.323265,0.029249,0.321205,0.0522806
1237662662684378253,20.91401,20.04756,19.7225,19.44522,3,4002,301,0.282988,0.037099,0.265962,0.077143
1237662662684378256,21.28092,20.18447,19.67542,19.32423,3,4002,301,0.263302,0.046049,0.195686,0.0501423
1237662662684378271,21.94275,20.30924,19.79234,19.28,3,4002,301,0.297795,0.038697,0.290982,0.0550216
1237662662684378300,22.64702,20.69846,19.77053,19.34611,3,4002,301,0.480215,0.014903,0.502609,0.0772534
1237662662684378335,21.36456,19.83212,19.34871,18.90871,3,4002,301,0.231733,0.012482,0.196843,0.0505305
1237662662684378349,22.23773,20.63741,19.97929,19.51685,3,4002,301,0.408687,0.05894,0.400643,0.101356
1237662662684378377,21.26955,20.16864,19.79658,19.32444,3,4002,301,0.274578,0.067095,0.232805,0.107297
1237662662684378383,21.26877,20.84637,20.48374,19.65968,3,4002,301,0.590968,0.230373,0.270514,0.250959
1237662662684378413,22.27219,20.25179,19.48892,18.94554,3,4002,301,0.43043,0.026688,0.42209,0.0632396
1237662662684378428,21.68479,20.92798,20.7659,20.26717,3,4002,301,0.332312,0.083843,0.310033,0.121055
1237662662684378430,21.509,20.61556,20.39657,20.67426,3,4002,301,0.280871,0.112803,0.257638,0.129504
1237662662684378466,21.48233,19.8255,19.24844,18.78346,3,4002,301,0.310911,0.023281,0.323601,0.0528743
1237662662684378707,27.52162,19.44071,19.89245,20.01766,3,4002,301,0.112076,0.125801,0.16573,0.105501
1237662662684442644,17.7068,18.40096,17.43633,15.20059,3,4002,301,0.611831,0.256563,0.219898,0.261397
1237662662684442649,20.78714,19.87887,19.52114,19.34967,3,4002,301,0.262567,0.096456,0.273644,0.13799
1237662662684442768,21.86532,20.93014,20.528,20.55235,3,4002,301,0.303987,0.132856,0.163014,0.10743
1237662662684442787,21.52233,19.98398,19.40627,19.04891,3,4002,301,0.265379,0.017451,0.251423,0.0392639
1237662662684442840,11.11839,10.66345,10.49617,10.83492,3,4002,301,0.077424,0.047161,0.0657667,0.0326749
1237662662684442850,17.71125,16.7452,16.3472,23.40225,3,4002,301,0.141602,0.082042,0.121615,0.0540028
1237662662684442940,21.65382,20.13172,19.53206,19.00222,3,4002,301,0.287198,0.053778,0.255404,0.0624813
1237662662684442977,22.23988,20.51798,19.77435,19.35332,3,4002,301,0.390897,0.028438,0.410342,0.0613075
1237662662684442978,21.5376,20.24257,19.59194,19.42315,3,4002,301,0.280661,0.079035,0.274377,0.132519
1237662662684443054,21.46704,20.44417,19.94782,19.52898,3,4002,301,0.201514,0.030386,0.157457,0.0742269
1237662662684443062,19.48463,17.95984,16.86318,16.04972,3,4002,301,0.628363,0.078123,0.494583,0.197439
1237662662684443148,18.86383,17.7321,17.246,16.84695,3,4002,301,0.175524,0.023353,0.165071,0.0494374
1237662662684443240,20.1425,18.89192,18.38206,17.97959,3,4002,301,0.173654,0.013578,0.172183,0.0294675
1237662662684443241,19.21716,18.13854,17.6666,17.26341,3,4002,301,0.14365,0.018809,0.147328,0.0323084
1237662662684443307,21.0097,20.64016,20.32761,20.07646,3,4002,301,0.061031,0.014264,0.0522073,0.0146414
1237662662684443313,21.02251,19.5082,18.94934,18.55289,3,4002,301,0.256809,0.026418,0.2399,0.0381993
1237662662684443356,20.89601,20.34482,20.00303,19.8751,3,4002,301,0.207595,0.04777,0.129211,0.0643394
1237662662684443368,21.41319,20.92787,20.81528,20.5972,3,4002,301,0.217716,0.070059,0.162114,0.108929
1237662662684443387,19.737,19.1636,18.85727,18.57285,3,4002,301,0.045423,0.015888,0.0504592,0.015386
1237662662684443395,21.27432,20.6247,20.32782,20.07526,3,4002,301,0.052767,0.03083,0.0659141,0.0395806
1237662662684443447,21.78384,20.92252,20.7395,20.50262,3,4002,301,0.188192,0.069228,0.146982,0.0609628
1237662662684443484,21.8696,20.17539,19.60853,19.33074,3,4002,301,0.295585,0.018525,0.313945,0.0526948
1237662662684443491,19.72509,19.14067,18.8324,18.61919,3,4002,301,0.067325,0.033834,0.0632193,0.0307858
1237662662684443494,21.91817,20.82763,20.34297,20.28816,3,4002,301,0.21753,0.073216,0.169936,0.0648162
1237662662684443507,22.25174,20.99262,20.38039,19.94828,3,4002,301,0.41985,0.059345,0.403597,0.157319
1237662662684443516,21.56639,20.06178,19.42026,18.90983,3,4002,301,0.251619,0.05463,0.246322,0.0666197
1237662662684443528,22.09828,20.6593,20.10719,19.69179,3,4002,301,0.216794,0.011332,0.221881,0.0359778
1237662662684443565,22.46428,20.87808,19.43445,18.72392,3,4002,301,0.744273,0.108018,0.536042,0.193589
1237662662684443577,20.37639,19.83808,19.46794,19.42198,3,4002,301,0.1723,0.026905,0.144477,0.046419
1237662662684443589,21.8279,20.4175,19.92501,19.5028,3,4002,301,0.207944,0.013076,0.20359,0.0399071
1237662662684443617,22.58194,20.85537,20.36016,19.89524,3,4002,301,0.374694,0.040282,0.350034,0.0926067
1237662662684443633,22.20844,20.96874,20.4069,19.89152,3,4002,301,0.197573,0.053547,0.164071,0.0385728
1237662662684443640,21.69089,20.90972,20.62446,20.4039,3,4002,301,0.084535,0.042804,0.0867745,0.0814557
1237662662684443647,21.13431,19.88849,19.41949,19.04865,3,4002,301,0.168263,0.012702,0.174936,0.0503216
1237662662684443654,21.40482,20.61355,20.39951,19.97771,3,4002,301,0.287461,0.079541,0.229536,0.112792
1237662662684443665,21.4893,20.47924,20.09837,19.74975,3,4002,301,0.389535,0.068431,0.304579,0.0975875
1237662662684443738,20.53167,19.548,19.12953,18.76066,3,4002,301,0.255827,0.045164,0.202598,0.0742052
1237662662684443793,22.68784,20.98194,20.31644,20.03565,3,4002,301,0.374101,0.042142,0.408995,0.0990877
1237662662684443839,21.4212,20.2506,20.56132,19.43652,3,4002,301,0.187795,0.1489,0.261316,0.129437
1237662662684443857,20.54382,19.33907,18.87511,18.43046,3,4002,301,0.300689,0.0514,0.254012,0.089955
1237662662684443911,21.98606,20.68314,20.17347,19.87944,3,4002,301,0.266707,0.052873,0.223609,0.064742
1237662662684443930,21.4672,20.88132,20.5862,20.16617,3,4002,301,0.116374,0.042232,0.0552789,0.0339012
1237662662684443964,21.01068,20.48675,20.37122,20.2601,3,4002,301,0.212423,0.078691,0.208788,0.126104
1237662662684444133,22.38998,20.52018,21.27326,20.00527,3,4002,301,0.270676,0.097497,0.34158,0.055668
1237662662684444329,27.90831,19.74897,17.92086,17.91399,3,4002,301,0.474471,0.125429,0.422071,0.226177
1237662662684508199,21.99137,20.25808,19.4918,18.98102,3,4002,301,0.425768,0.030768,0.421718,0.0645946
1237662662684508220,21.82239,20.93872,20.57451,20.11748,3,4002,301,0.071846,0.026232,0.0648846,0.0238757
1237662662684508437,21.03958,20.49365,20.13238,20.24127,3,4002,301,0.140699,0.049495,0.125265,0.0489183
1237662662684508472,19.43492,18.42904,17.91144,17.48023,3,4002,301,0.076458,0.021114,0.0802817,0.0237352
1237662662684508500,21.59869,20.02412,19.42147,19.03279,3,4002,301,0.275747,0.029292,0.271758,0.0469852
1237662662684508733,20.90609,19.08727,18.35534,17.80051,3,4002,301,0.407588,0.028837,0.391559,0.0610315
1237662662684508757,20.50921,18.9202,18.3134,17.86615,3,4002,301,0.300918,0.034136,0.285847,0.0504149
1237662662684508804,21.53611,19.64863,18.72669,18.32203,3,4002,301,0.481005,0.025338,0.476204,0.0878405
1237662662684508833,21.44169,20.74247,20.43277,20.02638,3,4002,301,0.273131,0.044295,0.235693,0.104277
1237662662684508838,19.85014,19.28199,18.9551,18.79298,3,4002,301,0.081162,0.024438,0.0697931,0.0242876
1237662662684508971,22.01402,20.39554,19.7707,19.49453,3,4002,301,0.296508,0.021239,0.294298,0.0561453
1237662662684509019,21.75252,20.46763,19.94634,19.55677,3,4002,301,0.200693,0.026727,0.204727,0.0424195
1237662662684509201,20.83226,19.57067,19.01222,18.61226,3,4002,301,0.281905,0.058523,0.266511,0.0815338
1237662662684509232,22.29173,20.63445,19.99152,19.59213,3,4002,301,0.322865,0.041324,0.306923,0.0500609
1237662662684509338,22.38503,20.91203,20.20097,19.78463,3,4002,301,0.468018,0.064608,0.407616,0.132827
1237662662684509395,21.3224,20.05373,19.48384,18.99562,3,4002,301,0.215149,0.034828,0.2268,0.0728176
1237662662684509619,22.23494,20.92981,21.28017,21.82596,3,4002,301,0.357856,0.202499,0.35399,0.161548
1237662662684509753,22.61708,20.95293,21.12011,21.87224,3,4002,301,0.263709,0.143159,0.32885,0.15432
1237662697578234343,21.87713,20.00764,19.26928,18.80265,3,4010,301,0.416951,0.016861,0.399022,0.0628902
1237662697578235183,22.26277,20.30554,19.62887,19.186,3,4010,301,0.378418,0.018829,0.376006,0.0561226
1237662697578235219,20.6138,19.30747,18.73972,18.12654,3,4010,301,0.444418,0.080171,0.331552,0.111229
1237662697578299425,11.30507,10.93829,10.81595,11.04605,3,4010,301,0.041188,0.03416,0.0392326,0.0428488
1237662697578299428,22.34142,20.51932,19.56103,19.26143,3,4010,301,0.503073,0.031807,0.495,0.0981958
1237662697578299529,22.44401,20.88493,19.85019,19.37205,3,4010,301,0.534323,0.020543,0.531647,0.135147
1237662697578299571,18.58993,17.7823,16.93697,16.87291,3,4010,301,0.417386,0.144348,0.205581,0.168437
1237662697578299573,21.07422,19.82205,19.22645,18.83272,3,4010,301,0.305896,0.056689,0.241977,0.0842757
1237662697578299639,17.18447,16.15707,15.70969,15.31538,3,4010,301,0.10403,0.011551,0.09906,0.0160971
1237662697578299640,21.63433,19.9559,19.32527,18.8948,3,4010,301,0.318857,0.027212,0.317091,0.0485392
1237662697578299665,18.27357,17.2923,16.81348,16.4238,3,4010,301,0.093763,0.01923,0.0955288,0.020966
1237662697578299682,18.22595,17.37527,16.95518,16.65986,3,4010,301,0.055792,0.01781,0.0725522,0.0244198
1237662697578299695,17.33884,16.33712,15.88563,15.5143,3,4010,301,0.096083,0.012472,0.0954318,0.016791
1237662697578299740,19.71689,19.07491,18.56517,18.2721,3,4010,301,0.112198,0.031595,0.132898,0.0512285
1237662697578299741,20.95819,20.49336,20.24998,20.10544,3,4010,301,0.033638,0.018939,0.0451073,0.0204342
1237662697578299753,19.81956,19.44705,19.10566,19.0544,3,4010,301,0.087966,0.015761,0.0959054,0.0246832
1237662697578299759,20.46017,20.37319,19.97901,20.02822,3,4010,301,0.088618,0.013262,0.0842149,0.0352216
1237662697578299770,17.98786,16.96212,16.50171,16.11205,3,4010,301,0.102531,0.010881,0.0994916,0.0158774
1237662697578299788,20.24368,19.89391,19.67052,19.45165,3,4010,301,0.037045,0.011122,0.0389548,0.0126952
1237662697578299818,20.97759,19.83917,19.42529,19.16771,3,4010,301,0.355966,0.069354,0.371421,0.0883734
1237662697578299861,18.22309,17.17149,16.68497,16.29563,3,4010,301,0.104944,0.012293,0.108558,0.0226417
1237662697578299862,19.55516,18.96264,18.52485,18.32494,3,4010,301,0.087086,0.021524,0.0978673,0.0264359
1237662697578299866,25.46189,20.4892,19.80288,22.95425,3,4010,301,0.221434,0.20593,0.347275,0.117704
1237662697578299979,20.72366,20.19725,19.80659,19.71483,3,4010,301,0.121923,0.029114,0.115207,0.0361422
1237662697578299993,18.12365,17.37969,17.0125,16.67857,3,4010,301,0.07787,0.030758,0.094647,0.023038
1237662697578300015,19.75996,19.0946,18.71037,18.56915,3,4010,301,0.192881,0.026859,0.16979,0.0536812
1237662697578300019,19.54009,18.50301,18.02247,17.60696,3,4010,301,0.113514,0.014857,0.124572,0.0278869
1237662697578300025,20.1642,18.92785,18.41024,18.06442,3,4010,301,0.176277,0.010135,0.172522,0.0263172
1237662697578300034,21.1333,20.53298,20.16194,19.93467,3,4010,301,0.298869,0.249006,0.204955,0.207427
1237662697578300059,20.7007,19.12745,18.51743,18.16277,3,4010,301,0.332641,0.048449,0.302531,0.0817398
1237662697578300100,21.69147,20.44927,20.07533,19.68992,3,4010,301,0.387687,0.093926,0.375516,0.114555
1237662697578300141,20.55557,19.81656,19.54349,19.1626,3,4010,301,0.293318,0.025385,0.303191,0.0851217
1237662697578300143,21.77216,20.48364,20.06016,19.71977,3,4010,301,0.385355,0.0683,0.380739,0.0823296
1237662697578300152,21.41802,20.50523,20.31534,20.00987,3,4010,301,0.361531,0.064109,0.346416,0.0719551
1237662697578300161,21.46303,20.28536,19.9272,19.50899,3,4010,301,0.373941,0.091999,0.374882,0.0974563
1237662697578300163,21.87824,20.83978,20.68045,20.20004,3,4010,301,0.168934,0.062374,0.152102,0.124729
1237662697578300164,20.60955,19.83239,19.48719,19.29961,3,4010,301,0.193403,0.039975,0.19495,0.0790336
1237662697578300172,19.08052,18.63765,18.41343,18.22589,3,4010,301,0.027898,0.012654,0.0400147,0.024065
1237662697578300178,20.27033,19.51486,19.12427,18.85834,3,4010,301,0.19347,0.028703,0.192784,0.0483271
1237662697578300189,20.252,19.21762,18.863,18.48149,3,4010,301,0.361876,0.052003,0.27177,0.10882
1237662697578300190,21.55178,20.94591,20.77436,20.67309,3,4010,301,0.281428,0.107153,0.264712,0.173397
1237662697578300275,21.26276,19.56731,18.92349,18.43275,3,4010,301,0.344985,0.026628,0.333926,0.0542428
1237662697578300284,21.01156,19.15123,18.27189,17.76467,3,4010,301,0.4688,0.015057,0.476922,0.0705013
1237662697578300317,21.8878,20.28674,19.65885,19.2988,3,4010,301,0.296097,0.016307,0.290262,0.0513339
1237662697578300323,21.07393,19.93457,19.41659,19.23502,3,4010,301,0.154046,0.036032,0.169856,0.0525707
1237662697578300342,21.00297,20.22166,19.92543,19.32054,3,4010,301,0.281593,0.055001,0.247127,0.0975145
1237662697578300352,20.2785,19.79888,19.65553,19.36895,3,4010,301,0.200096,0.130162,0.0697015,0.0893494
1237662697578300355,22.60634,20.92893,20.28293,19.79049,3,4010,301,0.322078,0.034856,0.332372,0.0559991
1237662697578300436,22.01902,20.35914,19.74324,19.19426,3,4010,301,0.332995,0.0432,0.314739,0.0518918
1237662697578300437,22.00279,20.19802,19.56572,19.37212,3,4010,301,0.363288,0.03415,0.350888,0.0551692
1237662697578300446,21.42255,20.7622,20.34567,20.0411,3,4010,301,0.172643,0.114496,0.144131,0.170894
1237662697578300456,21.34331,20.30452,19.90479,19.8986,3,4010,301,0.296262,0.089389,0.248566,0.125805
1237662697578300465,21.71693,20.06641,19.47045,18.97044,3,4010,301,0.303403,0.019524,0.305074,0.0476024
1237662697578300497,21.43477,20.73558,20.50171,20.20213,3,4010,301,0.097513,0.05102,0.100398,0.0534805
1237662697578300507,22.47864,20.96302,20.24352,19.58837,3,4010,301,0.470891,0.093554,0.338251,0.112659
1237662697578300525,22.26436,20.64117,19.80186,19.4919,3,4010,301,0.432228,0.040989,0.454713,0.0690877
